record_id_1,record_id_2,same_person
REC0002220,REC0014524,0
REC0000303,REC0000304,1
REC0001455,REC0006986,0
REC0005339,REC0006867,0
REC0013233,REC0014841,0
REC0008243,REC0008244,1
REC0002922,REC0005791,0
REC0004730,REC0013089,0
REC0002895,REC0010131,0
REC0013029,REC0013030,1
REC0007795,REC0007796,1
REC0000891,REC0007302,0
REC0005243,REC0012340,0
REC0011293,REC0012938,0
REC0008328,REC0014474,0
REC0003231,REC0003232,1
REC0004931,REC0014419,0
REC0007241,REC0007242,1
REC0002256,REC0002257,1
REC0007580,REC0010253,0
REC0007454,REC0012480,0
REC0008462,REC0009639,0
REC0010470,REC0011898,0
REC0002670,REC0004932,0
REC0001865,REC0001866,1
REC0012805,REC0014569,0
REC0001400,REC0001401,1
REC0006953,REC0006954,1
REC0011859,REC0011860,1
REC0011122,REC0012525,0
REC0001747,REC0008828,0
REC0001750,REC0001752,1
REC0006480,REC0009098,0
REC0003801,REC0003802,1
REC0010392,REC0014318,0
REC0011205,REC0014672,0
REC0000661,REC0008058,0
REC0012331,REC0014186,0
REC0006245,REC0010544,0
REC0001701,REC0008805,0
REC0004373,REC0010115,0
REC0001337,REC0001338,1
REC0003531,REC0007308,0
REC0002405,REC0014180,0
REC0011829,REC0011830,1
REC0007186,REC0008664,0
REC0002056,REC0002057,1
REC0004688,REC0007251,0
REC0005187,REC0014767,0
REC0008965,REC0012894,0
REC0013868,REC0013869,1
REC0013390,REC0013392,1
REC0003224,REC0003225,1
REC0013975,REC0013976,1
REC0004259,REC0014738,0
REC0007814,REC0013947,0
REC0010337,REC0011091,0
REC0006699,REC0012338,0
REC0005282,REC0013806,0
REC0003041,REC0011646,0
REC0013093,REC0013618,0
REC0001067,REC0009435,0
REC0011955,REC0012669,0
REC0011702,REC0012589,0
REC0008223,REC0008225,1
REC0008945,REC0008946,1
REC0010811,REC0010813,1
REC0001605,REC0007108,0
REC0008603,REC0012513,0
REC0001139,REC0007996,0
REC0001175,REC0009340,0
REC0003518,REC0003519,1
REC0003513,REC0006336,0
REC0000328,REC0002288,0
REC0006133,REC0006134,1
REC0008129,REC0013734,0
REC0000349,REC0000350,1
REC0008678,REC0009068,0
REC0012462,REC0012463,1
REC0010131,REC0012724,0
REC0007048,REC0007049,1
REC0004156,REC0012212,0
REC0006623,REC0011129,0
REC0004668,REC0004670,1
REC0013690,REC0013691,1
REC0004151,REC0007880,0
REC0007504,REC0014854,0
REC0003949,REC0005738,0
REC0011731,REC0011732,1
REC0001366,REC0009883,0
REC0007029,REC0007030,1
REC0013853,REC0013854,1
REC0002684,REC0010061,0
REC0005311,REC0010059,0
REC0001785,REC0001786,1
REC0014189,REC0014190,1
REC0002540,REC0004516,0
REC0000076,REC0008903,0
REC0001817,REC0007849,0
REC0001894,REC0014203,0
REC0012314,REC0012315,1
REC0002067,REC0002068,1
REC0005791,REC0005792,1
REC0007189,REC0007365,0
REC0005648,REC0013456,0
REC0007950,REC0007951,1
REC0008081,REC0014520,0
REC0003329,REC0003330,1
REC0005904,REC0011043,0
REC0000542,REC0009515,0
REC0010117,REC0014260,0
REC0002156,REC0013139,0
REC0008578,REC0015005,0
REC0001162,REC0010682,0
REC0012142,REC0012763,0
REC0009581,REC0013710,0
REC0005696,REC0008340,0
REC0002011,REC0002012,1
REC0006837,REC0006839,1
REC0010703,REC0014823,0
REC0012105,REC0012106,1
REC0010583,REC0013115,0
REC0005450,REC0010633,0
REC0004441,REC0004442,1
REC0000013,REC0005278,0
REC0002410,REC0014629,0
REC0002148,REC0011252,0
REC0010576,REC0010577,1
REC0008811,REC0014359,0
REC0000205,REC0014777,0
REC0003446,REC0003448,1
REC0013647,REC0013648,1
REC0004943,REC0005305,0
REC0000204,REC0013976,0
REC0002749,REC0002750,1
REC0001550,REC0001755,0
REC0000799,REC0010272,0
REC0008195,REC0011645,0
REC0005402,REC0005576,0
REC0004804,REC0004805,1
REC0011241,REC0014339,0
REC0005122,REC0005215,0
REC0006192,REC0006193,1
REC0012282,REC0012564,0
REC0000496,REC0010565,0
REC0013617,REC0014131,0
REC0005016,REC0013571,0
REC0007463,REC0008264,0
REC0000068,REC0000999,0
REC0003793,REC0006652,0
REC0007496,REC0007498,1
REC0001973,REC0003851,0
REC0002728,REC0002730,1
REC0011594,REC0011595,1
REC0014862,REC0014863,1
REC0009708,REC0009709,1
REC0002026,REC0006397,0
REC0000333,REC0009603,0
REC0012782,REC0012784,1
REC0008606,REC0010196,0
REC0007756,REC0012103,0
REC0004734,REC0012266,0
REC0006508,REC0010464,0
REC0003581,REC0008288,0
REC0005626,REC0014449,0
REC0003112,REC0004131,0
REC0011724,REC0013033,0
REC0005110,REC0005111,1
REC0008469,REC0012613,0
REC0003342,REC0012412,0
REC0004575,REC0009783,0
REC0011631,REC0011632,1
REC0008918,REC0008919,1
REC0009197,REC0014220,0
REC0006672,REC0009098,0
REC0008819,REC0013109,0
REC0014804,REC0014805,1
REC0003883,REC0006910,0
REC0011846,REC0011847,1
REC0005282,REC0014127,0
REC0006157,REC0006159,1
REC0003379,REC0005665,0
REC0004894,REC0010575,0
REC0001290,REC0002172,0
REC0004845,REC0004878,0
REC0003608,REC0012993,0
REC0003575,REC0003577,1
REC0010833,REC0010834,1
REC0008024,REC0009759,0
REC0008733,REC0012098,0
REC0009575,REC0009576,1
REC0008073,REC0008075,1
REC0005302,REC0011423,0
REC0001692,REC0011396,0
REC0008465,REC0008592,0
REC0001117,REC0008173,0
REC0000586,REC0000587,1
REC0000853,REC0000855,1
REC0007614,REC0009973,0
REC0001903,REC0014157,0
REC0005954,REC0012471,0
REC0013857,REC0014531,0
REC0005036,REC0005037,1
REC0012404,REC0013443,0
REC0006777,REC0006778,1
REC0004003,REC0013750,0
REC0004160,REC0009429,0
REC0003591,REC0007590,0
REC0006794,REC0006795,1
REC0007607,REC0010308,0
REC0002172,REC0009534,0
REC0011743,REC0011744,1
REC0006749,REC0014047,0
REC0005309,REC0006665,0
REC0002705,REC0006031,0
REC0009758,REC0009759,1
REC0001079,REC0012573,0
REC0010562,REC0010563,1
REC0014765,REC0014995,0
REC0004389,REC0011803,0
REC0009583,REC0009584,1
REC0006530,REC0006531,1
REC0012618,REC0012619,1
REC0004938,REC0005098,0
REC0013239,REC0014123,0
REC0002140,REC0010822,0
REC0000726,REC0003084,0
REC0004842,REC0008017,0
REC0012931,REC0013375,0
REC0011031,REC0013618,0
REC0000577,REC0012201,0
REC0009312,REC0013567,0
REC0011262,REC0014560,0
REC0012238,REC0014178,0
REC0008712,REC0008713,1
REC0002387,REC0002388,1
REC0001457,REC0004155,0
REC0005075,REC0005076,1
REC0007041,REC0007042,1
REC0010106,REC0014678,0
REC0001559,REC0007447,0
REC0004700,REC0006314,0
REC0001343,REC0005458,0
REC0011016,REC0011065,0
REC0008362,REC0014165,0
REC0000954,REC0001696,0
REC0007110,REC0007111,1
REC0010281,REC0013269,0
REC0001368,REC0001369,1
REC0004141,REC0008451,0
REC0006604,REC0014391,0
REC0001682,REC0003239,0
REC0006344,REC0010209,0
REC0002476,REC0013746,0
REC0012938,REC0012939,1
REC0007773,REC0008401,0
REC0005912,REC0005913,1
REC0005951,REC0008897,0
REC0001784,REC0004301,0
REC0013951,REC0014661,0
REC0002108,REC0002109,1
REC0006716,REC0014650,0
REC0007124,REC0012764,0
REC0011473,REC0014934,0
REC0007278,REC0008050,0
REC0001003,REC0002681,0
REC0005004,REC0005005,1
REC0008696,REC0009403,0
REC0000625,REC0003472,0
REC0009592,REC0011126,0
REC0009419,REC0013979,0
REC0005796,REC0012848,0
REC0002997,REC0004467,0
REC0002697,REC0006726,0
REC0004883,REC0010017,0
REC0000830,REC0002074,0
REC0008169,REC0013848,0
REC0008228,REC0011931,0
REC0002883,REC0002884,1
REC0014976,REC0014977,1
REC0002712,REC0010581,0
REC0002286,REC0005986,0
REC0002755,REC0002756,1
REC0009799,REC0013734,0
REC0000844,REC0000845,1
REC0004203,REC0010230,0
REC0000828,REC0002140,0
REC0005609,REC0011967,0
REC0003469,REC0003470,1
REC0006990,REC0008518,0
REC0002341,REC0008773,0
REC0003922,REC0012935,0
REC0006547,REC0009014,0
REC0001730,REC0006839,0
REC0006808,REC0013487,0
REC0000453,REC0000454,1
REC0013436,REC0014455,0
REC0003739,REC0014701,0
REC0011264,REC0012496,0
REC0008617,REC0013978,0
REC0008824,REC0008825,1
REC0013154,REC0013155,1
REC0002281,REC0002282,1
REC0003403,REC0012372,0
REC0004346,REC0004347,1
REC0010202,REC0010837,0
REC0001722,REC0010839,0
REC0009304,REC0011075,0
REC0010385,REC0010386,1
REC0009658,REC0009659,1
REC0000053,REC0004020,0
REC0006224,REC0006225,1
REC0010508,REC0014187,0
REC0004429,REC0014314,0
REC0003295,REC0009773,0
REC0009020,REC0014558,0
REC0013874,REC0013875,1
REC0004942,REC0011317,0
REC0000434,REC0003646,0
REC0000945,REC0008681,0
REC0002437,REC0007180,0
REC0001239,REC0010040,0
REC0002153,REC0002155,1
REC0004790,REC0010665,0
REC0010435,REC0010436,1
REC0006262,REC0012730,0
REC0000925,REC0011503,0
REC0000752,REC0000753,1
REC0005604,REC0008009,0
REC0003005,REC0003006,1
REC0000796,REC0011380,0
REC0012340,REC0014879,0
REC0007770,REC0007771,1
REC0013578,REC0013579,1
REC0000819,REC0000820,1
REC0001983,REC0009442,0
REC0007551,REC0011192,0
REC0012964,REC0012965,1
REC0006758,REC0012274,0
REC0013501,REC0013718,0
REC0013041,REC0013042,1
REC0013680,REC0013681,1
REC0008835,REC0014747,0
REC0007985,REC0011941,0
REC0012809,REC0014542,0
REC0008685,REC0011769,0
REC0001181,REC0009424,0
REC0000445,REC0004594,0
REC0010244,REC0010245,1
REC0002770,REC0013947,0
REC0009252,REC0014431,0
REC0001803,REC0010092,0
REC0004796,REC0004990,0
REC0004672,REC0012609,0
REC0006957,REC0011507,0
REC0001841,REC0001842,1
REC0003144,REC0007171,0
REC0003086,REC0014585,0
REC0003255,REC0006139,0
REC0001840,REC0001841,1
REC0010007,REC0010008,1
REC0000483,REC0000484,1
REC0004399,REC0012431,0
REC0002265,REC0009800,0
REC0012475,REC0012476,1
REC0008753,REC0009787,0
REC0007069,REC0010460,0
REC0000114,REC0000896,0
REC0007602,REC0011933,0
REC0003081,REC0005465,0
REC0009507,REC0009511,0
REC0010595,REC0013233,0
REC0006308,REC0007436,0
REC0006449,REC0006450,1
REC0010733,REC0013339,0
REC0010061,REC0010062,1
REC0007797,REC0007798,1
REC0002008,REC0005125,0
REC0007118,REC0009939,0
REC0005194,REC0010354,0
REC0001063,REC0013255,0
REC0000716,REC0013060,0
REC0005675,REC0013503,0
REC0006897,REC0012686,0
REC0011750,REC0014882,0
REC0012848,REC0012849,0
REC0002739,REC0008512,0
REC0009486,REC0010866,0
REC0009540,REC0009541,1
REC0014981,REC0014982,1
REC0008009,REC0011217,0
REC0001021,REC0009191,0
REC0003956,REC0003957,1
REC0002867,REC0009137,0
REC0000204,REC0004717,0
REC0001044,REC0001923,0
REC0004369,REC0009136,0
REC0002821,REC0003172,0
REC0005804,REC0011883,0
REC0006753,REC0014781,0
REC0004349,REC0010679,0
REC0007556,REC0012488,0
REC0005263,REC0005264,1
REC0007716,REC0011952,0
REC0010994,REC0014876,0
REC0005529,REC0012249,0
REC0008616,REC0008617,1
REC0014046,REC0014047,1
REC0011917,REC0011918,1
REC0000528,REC0000995,0
REC0007951,REC0011896,0
REC0002523,REC0010388,0
REC0008692,REC0014134,0
REC0012315,REC0012316,1
REC0000564,REC0012914,0
REC0000995,REC0002254,0
REC0004302,REC0012117,0
REC0007536,REC0010943,0
REC0001616,REC0006127,0
REC0011835,REC0011836,1
REC0000202,REC0006141,0
REC0001353,REC0005270,0
REC0004021,REC0010037,0
REC0003558,REC0003559,1
REC0004229,REC0011754,0
REC0003211,REC0014618,0
REC0004167,REC0009670,0
REC0010836,REC0013124,0
REC0001244,REC0011205,0
REC0012271,REC0012542,0
REC0001535,REC0005477,0
REC0005421,REC0005423,1
REC0005161,REC0009497,0
REC0006803,REC0007727,0
REC0004390,REC0006411,0
REC0002364,REC0002365,1
REC0013642,REC0013643,1
REC0011335,REC0013769,0
REC0002598,REC0013795,0
REC0000133,REC0000134,1
REC0000455,REC0013723,0
REC0001327,REC0006045,0
REC0011350,REC0011351,1
REC0006240,REC0006242,1
REC0011651,REC0011652,1
REC0005667,REC0005668,1
REC0001098,REC0010358,0
REC0003394,REC0009042,0
REC0006175,REC0011770,0
REC0007671,REC0014736,0
REC0005332,REC0005333,1
REC0002181,REC0007809,0
REC0011529,REC0011530,1
REC0003325,REC0003326,1
REC0001871,REC0001872,1
REC0006704,REC0010422,0
REC0007472,REC0009663,0
REC0012890,REC0012891,1
REC0005128,REC0005129,1
REC0008456,REC0012559,0
REC0012199,REC0012200,1
REC0003602,REC0005914,0
REC0002159,REC0007574,0
REC0007405,REC0012268,0
REC0011195,REC0011196,1
REC0003343,REC0011070,0
REC0001825,REC0008885,0
REC0012216,REC0012217,1
REC0003839,REC0011351,0
REC0001469,REC0001470,1
REC0004492,REC0004493,1
REC0011877,REC0011878,1
REC0006017,REC0012133,0
REC0011286,REC0011287,1
REC0004359,REC0004360,1
REC0012956,REC0012957,1
REC0014538,REC0014539,1
REC0008372,REC0008373,1
REC0007035,REC0007164,0
REC0000424,REC0011733,0
REC0002294,REC0002295,1
REC0007556,REC0013961,0
REC0000621,REC0006046,0
REC0001485,REC0011358,0
REC0002549,REC0002550,1
REC0008033,REC0011044,0
REC0013702,REC0013704,1
REC0007317,REC0008945,0
REC0010209,REC0010308,0
REC0007636,REC0007637,1
REC0004323,REC0014328,0
REC0002739,REC0008220,0
REC0002138,REC0002139,1
REC0013081,REC0014465,0
REC0005553,REC0011945,0
REC0012827,REC0012828,1
REC0010214,REC0010215,1
REC0001624,REC0005257,0
REC0002740,REC0007603,0
REC0008875,REC0012637,0
REC0010553,REC0012399,0
REC0000096,REC0006544,0
REC0013112,REC0013113,1
REC0001469,REC0010900,0
REC0013337,REC0013338,1
REC0008578,REC0008579,1
REC0014354,REC0014355,1
REC0000706,REC0011913,0
REC0002313,REC0013288,0
REC0006583,REC0007444,0
REC0004106,REC0006027,0
REC0003504,REC0009015,0
REC0009919,REC0014983,0
REC0007103,REC0009294,0
REC0011406,REC0011407,1
REC0001727,REC0001728,1
REC0005739,REC0005740,1
REC0011937,REC0014983,0
REC0000574,REC0000575,1
REC0011002,REC0011003,1
REC0012964,REC0014086,0
REC0002633,REC0014700,0
REC0006959,REC0006960,1
REC0008885,REC0008886,1
REC0009139,REC0010600,0
REC0013833,REC0014262,0
REC0010610,REC0012548,0
REC0009299,REC0012623,0
REC0009752,REC0009754,1
REC0014810,REC0014811,1
REC0007393,REC0013030,0
REC0012205,REC0013140,0
REC0010488,REC0010489,1
REC0002496,REC0002497,1
REC0012623,REC0013487,0
REC0000998,REC0003547,0
REC0004261,REC0004262,1
REC0011634,REC0012330,0
REC0006140,REC0006141,1
REC0002301,REC0002302,1
REC0007838,REC0008979,0
REC0005099,REC0007321,0
REC0003277,REC0003509,0
REC0006241,REC0006242,1
REC0003040,REC0008332,0
REC0011639,REC0011640,1
REC0008025,REC0008692,0
REC0014720,REC0014721,1
REC0000430,REC0013013,0
REC0003650,REC0007527,0
REC0008367,REC0008368,1
REC0006392,REC0006393,1
REC0008017,REC0008018,1
REC0002797,REC0007547,0
REC0002074,REC0007482,0
REC0011409,REC0011410,1
REC0005056,REC0006021,0
REC0008160,REC0008161,1
REC0002946,REC0005393,0
REC0013281,REC0013282,1
REC0000277,REC0000279,1
REC0012971,REC0012976,0
REC0004821,REC0007125,0
REC0006278,REC0006978,0
REC0002017,REC0002018,1
REC0011849,REC0011850,1
REC0003293,REC0005070,0
REC0004484,REC0013483,0
REC0007207,REC0011492,0
REC0002688,REC0003223,0
REC0000714,REC0005133,0
REC0008311,REC0008312,1
REC0002397,REC0004513,0
REC0003739,REC0003740,1
REC0006089,REC0014621,0
REC0009512,REC0013116,0
REC0011292,REC0012176,0
REC0001924,REC0008180,0
REC0003915,REC0011340,0
REC0002678,REC0002828,0
REC0006658,REC0006740,0
REC0002691,REC0005730,0
REC0001835,REC0001836,1
REC0000904,REC0000905,1
REC0005817,REC0012740,0
REC0009339,REC0012816,0
REC0001063,REC0001064,1
REC0000702,REC0006343,0
REC0002475,REC0012669,0
REC0012362,REC0012363,1
REC0004496,REC0004497,1
REC0008641,REC0013158,0
REC0000979,REC0008441,0
REC0001028,REC0008029,0
REC0002039,REC0002040,1
REC0013251,REC0013252,1
REC0008526,REC0008527,1
REC0001051,REC0014792,0
REC0003523,REC0003524,1
REC0006576,REC0006577,1
REC0003670,REC0005462,0
REC0001060,REC0001061,1
REC0004909,REC0004910,1
REC0010546,REC0011894,0
REC0000755,REC0012283,0
REC0009954,REC0009955,1
REC0006250,REC0009470,0
REC0008857,REC0009228,0
REC0005943,REC0012443,0
REC0006205,REC0013977,0
REC0014207,REC0014208,1
REC0003474,REC0013770,0
REC0003269,REC0005640,0
REC0004823,REC0006762,0
REC0005259,REC0008735,0
REC0002196,REC0006904,0
REC0009629,REC0009631,1
REC0003266,REC0008727,0
REC0000646,REC0006731,0
REC0010697,REC0010699,1
REC0011638,REC0011639,1
REC0007276,REC0007277,1
REC0014648,REC0014655,0
REC0010327,REC0010328,1
REC0007833,REC0013403,0
REC0000777,REC0000778,1
REC0005105,REC0009329,0
REC0013267,REC0013334,0
REC0007411,REC0013069,0
REC0013021,REC0013022,1
REC0004729,REC0011107,0
REC0004472,REC0008346,0
REC0000947,REC0001302,0
REC0003506,REC0010440,0
REC0009296,REC0013212,0
REC0003912,REC0008433,0
REC0010317,REC0013535,0
REC0009029,REC0010586,0
REC0007151,REC0011614,0
REC0001364,REC0004488,0
REC0007825,REC0011639,0
REC0008528,REC0010830,0
REC0011274,REC0011275,1
REC0007036,REC0013691,0
REC0010691,REC0010692,1
REC0002673,REC0004858,0
REC0000351,REC0003139,0
REC0002598,REC0007487,0
REC0001155,REC0011360,0
REC0003502,REC0003633,0
REC0003396,REC0012831,0
REC0000355,REC0006441,0
REC0005484,REC0011434,0
REC0002852,REC0008793,0
REC0011537,REC0011539,1
REC0007743,REC0009708,0
REC0003684,REC0003686,1
REC0008043,REC0012371,0
REC0004058,REC0004059,1
REC0000891,REC0006991,0
REC0004050,REC0007794,0
REC0003274,REC0013364,0
REC0000476,REC0006061,0
REC0003294,REC0008808,0
REC0006594,REC0007555,0
REC0003348,REC0003349,1
REC0004138,REC0010250,0
REC0011934,REC0011935,1
REC0010765,REC0012235,0
REC0004113,REC0007742,0
REC0014248,REC0014249,1
REC0008404,REC0012234,0
REC0003417,REC0008446,0
REC0001016,REC0005845,0
REC0004503,REC0010279,0
REC0006093,REC0011693,0
REC0000404,REC0001873,0
REC0002853,REC0012109,0
REC0009265,REC0009266,1
REC0002372,REC0002373,1
REC0004988,REC0011534,0
REC0012732,REC0012733,1
REC0009471,REC0014305,0
REC0004130,REC0005521,0
REC0011537,REC0011538,1
REC0002824,REC0009369,0
REC0014279,REC0014280,1
REC0005332,REC0011598,0
REC0002405,REC0009310,0
REC0007648,REC0009727,0
REC0005474,REC0005476,1
REC0002844,REC0010985,0
REC0009380,REC0014384,0
REC0003126,REC0003959,0
REC0004434,REC0004435,1
REC0004904,REC0007657,0
REC0003329,REC0003331,1
REC0000314,REC0012885,0
REC0010458,REC0013941,0
REC0005303,REC0014421,0
REC0008705,REC0008706,1
REC0003977,REC0008945,0
REC0001533,REC0001534,1
REC0006710,REC0006711,1
REC0006344,REC0008250,0
REC0002875,REC0013376,0
REC0000868,REC0003789,0
REC0003741,REC0012733,0
REC0003044,REC0003045,1
REC0000655,REC0012151,0
REC0002488,REC0012383,0
REC0002906,REC0007562,0
REC0002415,REC0002416,1
REC0010429,REC0010431,1
REC0013965,REC0013966,1
REC0002347,REC0005230,0
REC0014194,REC0014195,1
REC0011629,REC0015007,0
REC0002119,REC0013722,0
REC0001843,REC0009681,0
REC0001328,REC0013815,0
REC0002891,REC0008347,0
REC0002661,REC0011552,0
REC0001111,REC0003123,0
REC0004512,REC0004513,1
REC0013314,REC0013315,1
REC0008125,REC0008126,1
REC0014266,REC0014267,1
REC0001809,REC0001810,1
REC0005837,REC0005838,1
REC0004067,REC0013994,0
REC0003768,REC0007963,0
REC0009856,REC0012610,0
REC0001491,REC0012147,0
REC0002679,REC0008401,0
REC0006988,REC0007922,0
REC0006474,REC0006475,1
REC0007650,REC0007651,1
REC0004971,REC0011678,0
REC0004125,REC0013238,0
REC0010227,REC0010228,1
REC0007036,REC0007037,1
REC0006160,REC0006161,1
REC0009893,REC0010779,0
REC0000898,REC0012567,0
REC0003111,REC0014968,0
REC0007675,REC0007676,1
REC0009072,REC0009073,1
REC0009967,REC0009969,1
REC0006680,REC0006681,1
REC0011822,REC0011823,1
REC0002909,REC0005969,0
REC0006823,REC0012713,0
REC0005759,REC0005760,1
REC0003677,REC0003678,1
REC0004991,REC0004992,1
REC0000572,REC0004614,0
REC0007155,REC0010204,0
REC0004790,REC0005710,0
REC0000384,REC0003076,0
REC0006553,REC0010662,0
REC0001995,REC0001996,1
REC0007846,REC0007847,1
REC0001167,REC0014833,0
REC0010196,REC0012557,0
REC0001342,REC0005371,0
REC0012881,REC0014416,0
REC0003970,REC0012056,0
REC0000342,REC0011988,0
REC0001629,REC0001630,1
REC0014000,REC0014001,1
REC0000103,REC0012666,0
REC0005798,REC0005799,1
REC0005349,REC0005350,1
REC0005521,REC0005524,0
REC0012284,REC0012285,1
REC0007697,REC0011393,0
REC0013368,REC0013370,1
REC0005872,REC0005873,1
REC0004697,REC0004698,1
REC0000213,REC0004991,0
REC0008131,REC0008133,1
REC0006183,REC0013235,0
REC0005877,REC0005878,1
REC0012039,REC0013790,0
REC0010913,REC0012701,0
REC0008471,REC0008473,1
REC0002065,REC0011832,0
REC0002432,REC0002433,1
REC0001075,REC0012273,0
REC0000485,REC0002657,0
REC0006269,REC0012719,0
REC0001762,REC0003033,0
REC0005300,REC0005301,1
REC0005193,REC0005194,1
REC0006524,REC0014338,0
REC0003886,REC0003887,1
REC0006387,REC0014776,0
REC0012031,REC0014922,0
REC0000235,REC0000714,0
REC0007417,REC0013423,0
REC0002482,REC0011423,0
REC0002406,REC0004355,0
REC0005528,REC0011675,0
REC0005273,REC0010194,0
REC0002699,REC0003122,0
REC0004553,REC0008957,0
REC0000554,REC0002927,0
REC0010746,REC0012279,0
REC0009400,REC0015021,0
REC0010480,REC0010481,1
REC0001726,REC0002096,0
REC0010206,REC0010208,1
REC0012705,REC0014500,0
REC0010136,REC0012840,0
REC0011698,REC0011699,1
REC0004631,REC0013503,0
REC0003544,REC0006412,0
REC0010421,REC0013980,0
REC0004465,REC0004466,1
REC0005829,REC0008623,0
REC0008410,REC0010338,0
REC0007479,REC0009838,0
REC0003467,REC0005286,0
REC0012517,REC0013182,0
REC0003580,REC0006393,0
REC0001180,REC0002251,0
REC0007848,REC0007849,1
REC0000468,REC0001317,0
REC0013144,REC0014680,0
REC0001074,REC0001075,1
REC0010731,REC0012784,0
REC0004809,REC0006954,0
REC0007806,REC0010620,0
REC0005439,REC0005739,0
REC0011382,REC0011383,1
REC0003483,REC0009968,0
REC0006840,REC0014299,0
REC0004040,REC0008149,0
REC0013236,REC0013237,1
REC0005806,REC0014508,0
REC0013559,REC0013560,1
REC0010429,REC0010430,1
REC0002872,REC0012989,0
REC0006924,REC0007344,0
REC0002775,REC0007042,0
REC0006726,REC0006727,1
REC0001006,REC0001007,1
REC0001691,REC0003117,0
REC0007851,REC0008125,0
REC0013135,REC0014356,0
REC0010207,REC0010208,1
REC0008952,REC0012161,0
REC0005602,REC0011737,0
REC0002682,REC0009994,0
REC0008043,REC0012379,0
REC0003872,REC0003873,1
REC0006592,REC0006593,1
REC0013579,REC0013580,1
REC0008273,REC0008275,1
REC0008190,REC0011087,0
REC0000956,REC0004655,0
REC0001447,REC0001448,1
REC0005310,REC0005312,1
REC0013108,REC0013109,1
REC0013297,REC0013298,1
REC0000487,REC0001706,0
REC0000204,REC0005658,0
REC0004901,REC0013120,0
REC0002552,REC0007457,0
REC0001040,REC0006973,0
REC0001278,REC0009897,0
REC0004909,REC0004911,1
REC0003270,REC0008164,0
REC0013236,REC0013238,1
REC0009688,REC0010428,0
REC0002528,REC0004895,0
